customerID,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
CUST464,52,79.65,7288.17,Month-to-month,Bank transfer,No
CUST465,22,101.44,1413.18,Month-to-month,Mailed check,No
CUST466,15,58.21,2302.76,Month-to-month,Mailed check,Yes
CUST467,56,33.23,4144.36,Month-to-month,Mailed check,No
CUST468,38,39.67,2121.64,Month-to-month,Electronic check,No
CUST469,52,43.75,1694.72,One year,Bank transfer,No
CUST470,41,49.99,4800.81,One year,Credit card,No
CUST471,57,84.28,729.66,One year,Credit card,No
CUST472,38,80.09,484.18,Month-to-month,Mailed check,Yes
CUST473,13,89.61,2990.52,Two year,Mailed check,Yes
CUST474,4,56.25,5770.9,One year,Electronic check,No
CUST475,34,102.4,4447.36,Month-to-month,Credit card,No
CUST476,17,40.41,3394.55,Two year,Electronic check,No
CUST477,8,66.9,4534.7,Month-to-month,Mailed check,No
CUST478,57,100.09,2936.3,Month-to-month,Bank transfer,Yes
CUST479,16,38.02,7490.45,Month-to-month,Bank transfer,No
CUST480,6,30.99,458.14,Month-to-month,Bank transfer,Yes
CUST481,45,108.37,5393.66,Two year,Mailed check,Yes
CUST482,12,54.29,7132.44,Month-to-month,Electronic check,No
CUST483,39,88.39,6435.0,Month-to-month,Bank transfer,Yes
CUST484,41,22.53,1488.65,Two year,Credit card,No
CUST485,8,89.0,2381.49,Two year,Credit card,Yes
CUST486,49,51.61,5742.04,One year,Mailed check,Yes
CUST487,26,25.57,692.48,Month-to-month,Credit card,No
CUST488,65,80.98,6498.66,Month-to-month,Credit card,No
CUST489,4,44.08,5756.88,One year,Mailed check,Yes
CUST490,28,58.68,5842.26,Month-to-month,Electronic check,No
CUST491,36,28.06,819.93,Month-to-month,Bank transfer,No
CUST492,37,34.72,5747.73,Month-to-month,Mailed check,No
CUST493,7,49.8,5444.95,Month-to-month,Credit card,Yes
CUST494,64,28.98,6650.76,Month-to-month,Bank transfer,No
CUST495,16,111.08,351.94,Month-to-month,Bank transfer,No
CUST496,70,20.6,204.42,Month-to-month,Bank transfer,Yes
CUST497,44,68.39,2996.6,Month-to-month,Mailed check,Yes
CUST498,3,32.32,1207.33,Month-to-month,Bank transfer,No
CUST499,35,50.77,4475.91,Month-to-month,Electronic check,Yes
CUST500,69,112.61,7340.44,One year,Credit card,No
CUST501,30,36.17,3144.01,Two year,Mailed check,Yes
CUST502,18,116.58,6762.7,Month-to-month,Mailed check,No
CUST503,60,40.58,21.92,Month-to-month,Bank transfer,No
CUST504,53,94.16,1364.75,Month-to-month,Credit card,Yes
CUST505,38,74.67,262.78,Month-to-month,Bank transfer,No
CUST506,18,108.45,2638.61,Month-to-month,Bank transfer,No
CUST507,38,75.4,7267.35,Month-to-month,Mailed check,Yes
CUST508,66,73.46,793.68,One year,Electronic check,No
CUST509,44,39.55,4859.15,One year,Credit card,No
CUST510,12,36.62,3622.94,Month-to-month,Credit card,No
CUST511,57,111.65,7508.98,Month-to-month,Credit card,Yes
CUST512,19,52.78,997.7,One year,Credit card,No
CUST513,71,57.21,1711.98,Month-to-month,Electronic check,No
CUST514,60,95.98,255.74,One year,Mailed check,No
CUST515,38,53.88,3482.8,Month-to-month,Electronic check,No
CUST516,0,115.21,2237.11,One year,Bank transfer,Yes
CUST517,2,93.79,6961.85,Two year,Mailed check,No
CUST518,61,79.74,4847.43,Two year,Electronic check,No
CUST519,62,108.09,4920.44,Month-to-month,Credit card,Yes
CUST520,24,24.96,4264.65,Month-to-month,Credit card,Yes
CUST521,55,45.71,752.97,Month-to-month,Mailed check,Yes
CUST522,32,66.5,3571.25,Two year,Electronic check,No
CUST523,37,42.7,7996.05,Month-to-month,Mailed check,No
CUST524,5,94.39,6685.13,Month-to-month,Credit card,No
CUST525,57,111.92,7149.8,Month-to-month,Electronic check,No
CUST526,43,62.38,6589.35,Month-to-month,Credit card,No
CUST527,44,54.21,842.27,Month-to-month,Mailed check,No
CUST528,31,116.16,1835.04,Month-to-month,Mailed check,Yes
CUST529,44,64.49,44.91,Month-to-month,Mailed check,No
CUST530,60,68.9,2442.01,Month-to-month,Mailed check,Yes
CUST531,46,55.16,886.69,Two year,Mailed check,No
CUST532,20,110.95,3792.89,One year,Bank transfer,No
CUST533,35,76.9,5423.48,Two year,Mailed check,No
CUST534,18,96.22,6998.55,Month-to-month,Mailed check,No
CUST535,19,101.18,5998.75,One year,Credit card,No
CUST536,56,54.18,7509.91,Month-to-month,Mailed check,No
CUST537,17,63.37,450.11,Month-to-month,Electronic check,No
CUST538,46,104.85,117.2,Month-to-month,Mailed check,Yes
CUST539,48,56.33,5297.48,Month-to-month,Bank transfer,No
CUST540,13,99.39,2329.03,Month-to-month,Mailed check,No
CUST541,14,114.1,2042.94,Two year,Credit card,Yes
CUST542,30,82.32,2660.48,Month-to-month,Electronic check,Yes
CUST543,0,94.16,2172.97,Month-to-month,Electronic check,No
CUST544,53,100.51,4101.26,Month-to-month,Mailed check,No
CUST545,2,104.5,3532.38,Month-to-month,Mailed check,No
CUST546,15,59.51,4109.18,Month-to-month,Mailed check,No
CUST547,56,25.13,5388.25,Month-to-month,Mailed check,No
CUST548,11,60.19,3109.3,One year,Credit card,No
CUST549,15,87.38,2025.44,Month-to-month,Credit card,No
CUST550,71,65.04,1346.28,Month-to-month,Electronic check,No
CUST551,23,94.9,2808.8,One year,Mailed check,No
CUST552,27,55.7,5939.62,Two year,Credit card,No
CUST553,7,83.47,6058.51,Two year,Credit card,No
CUST554,35,38.64,5341.9,One year,Electronic check,No
CUST555,7,94.94,1887.54,Month-to-month,Electronic check,No
CUST556,57,74.57,4712.93,Month-to-month,Bank transfer,No
CUST557,59,40.41,4574.1,One year,Credit card,No
CUST558,49,49.19,3884.44,Two year,Electronic check,No
CUST559,27,94.86,4408.83,Month-to-month,Credit card,No
CUST560,40,68.26,3944.49,Month-to-month,Credit card,No
CUST561,63,41.6,4532.34,One year,Mailed check,Yes
CUST562,26,116.73,5729.74,Month-to-month,Mailed check,No
CUST563,62,91.51,894.83,Month-to-month,Mailed check,No
CUST564,16,115.71,6002.01,Month-to-month,Mailed check,No
CUST565,32,62.71,1104.37,One year,Credit card,No
CUST566,28,67.51,551.69,Two year,Bank transfer,No
CUST567,12,109.8,7809.12,Month-to-month,Bank transfer,No
CUST568,45,72.5,7656.79,Month-to-month,Bank transfer,No
CUST569,34,90.73,502.28,Month-to-month,Credit card,No
CUST570,5,45.22,3557.16,Month-to-month,Bank transfer,No
CUST571,68,64.67,1506.23,Month-to-month,Credit card,No
CUST572,46,32.34,3893.05,Month-to-month,Electronic check,Yes
CUST573,24,40.6,6644.81,Month-to-month,Bank transfer,No
CUST574,65,20.09,7605.88,One year,Credit card,No
CUST575,9,23.93,5081.34,One year,Electronic check,Yes
CUST576,55,117.73,2844.17,Month-to-month,Mailed check,No
CUST577,29,44.24,4834.54,Month-to-month,Electronic check,No
CUST578,4,86.33,2509.77,Two year,Electronic check,No
CUST579,32,103.91,7280.39,Month-to-month,Bank transfer,Yes
CUST580,64,75.07,6965.8,One year,Mailed check,No
CUST581,17,35.31,4474.69,Month-to-month,Mailed check,No
CUST582,48,92.81,2611.9,One year,Bank transfer,No
CUST583,10,80.03,2361.25,One year,Electronic check,No
CUST584,25,93.13,286.68,One year,Credit card,No
CUST585,62,96.97,6530.25,Two year,Bank transfer,No
CUST586,58,117.54,3614.06,Two year,Electronic check,No
CUST587,26,77.36,2614.56,Month-to-month,Credit card,No
CUST588,48,54.16,3779.46,Month-to-month,Bank transfer,No
CUST589,32,84.85,6553.53,Month-to-month,Bank transfer,No
CUST590,0,26.84,1014.42,One year,Mailed check,No
CUST591,20,109.74,6864.09,One year,Mailed check,No
CUST592,54,31.94,7182.12,Month-to-month,Mailed check,No
CUST593,5,52.78,7574.73,Month-to-month,Credit card,No
CUST594,68,101.57,3191.95,One year,Bank transfer,No
CUST595,4,79.73,1752.78,Month-to-month,Mailed check,No
CUST596,2,59.36,3001.65,Month-to-month,Mailed check,No
CUST597,52,67.34,2676.64,One year,Bank transfer,Yes
CUST598,22,105.45,1425.71,Month-to-month,Credit card,Yes
CUST599,52,54.0,4865.99,Month-to-month,Mailed check,No
CUST600,36,106.96,3823.46,Month-to-month,Electronic check,No
CUST601,16,28.81,6928.29,Month-to-month,Credit card,No
CUST602,0,97.68,276.23,Month-to-month,Mailed check,No
CUST603,50,104.75,5158.07,Month-to-month,Electronic check,No
CUST604,44,38.18,6108.33,Month-to-month,Mailed check,Yes
CUST605,3,63.03,6080.7,Month-to-month,Credit card,No
CUST606,61,36.55,7090.87,Month-to-month,Bank transfer,No
CUST607,64,90.66,5837.69,Month-to-month,Bank transfer,No
CUST608,31,73.53,7423.92,Two year,Credit card,No
CUST609,33,83.53,2674.6,Month-to-month,Mailed check,No
CUST610,71,39.65,4035.61,Two year,Credit card,No
CUST611,38,41.17,132.36,Two year,Electronic check,No
CUST612,25,24.15,75.52,Month-to-month,Mailed check,No
CUST613,33,52.21,1936.21,One year,Credit card,No
CUST614,53,75.97,824.44,Month-to-month,Bank transfer,Yes
CUST615,2,105.79,2096.49,One year,Credit card,No
CUST616,49,86.69,1432.81,Month-to-month,Mailed check,No
CUST617,11,63.54,247.59,Two year,Credit card,Yes
CUST618,64,115.31,7276.25,Month-to-month,Bank transfer,No
CUST619,53,91.92,85.62,One year,Electronic check,No
CUST620,4,113.02,5893.94,Month-to-month,Credit card,No
CUST621,56,72.76,1234.14,Two year,Credit card,Yes
CUST622,16,45.89,7299.59,Month-to-month,Electronic check,No
CUST623,46,25.28,7144.51,One year,Credit card,No
CUST624,22,92.61,5238.13,Month-to-month,Bank transfer,No
CUST625,13,32.13,5384.43,Month-to-month,Electronic check,No
CUST626,65,50.28,62.61,One year,Bank transfer,Yes
CUST627,50,73.25,7879.28,Two year,Bank transfer,No
CUST628,37,76.44,7025.1,Month-to-month,Bank transfer,No
CUST629,63,80.06,7162.95,Two year,Mailed check,No
CUST630,37,36.63,5280.77,One year,Electronic check,No
CUST631,49,57.97,2771.4,Two year,Mailed check,No
CUST632,29,81.72,7151.32,Month-to-month,Mailed check,No
CUST633,50,116.98,2346.31,Month-to-month,Credit card,No
CUST634,62,92.76,4510.44,Two year,Electronic check,No
CUST635,51,112.26,815.85,Month-to-month,Credit card,Yes
CUST636,37,96.22,7377.21,Month-to-month,Mailed check,No
CUST637,29,79.17,1143.35,Month-to-month,Credit card,Yes
CUST638,50,39.2,1814.68,Month-to-month,Bank transfer,No
CUST639,4,86.67,4473.91,One year,Mailed check,No
CUST640,28,82.34,6117.46,One year,Bank transfer,No
CUST641,3,80.25,4962.42,Month-to-month,Electronic check,No
CUST642,9,68.98,1872.43,Month-to-month,Credit card,No
CUST643,55,72.87,27.53,Month-to-month,Mailed check,No
CUST644,16,53.44,6062.06,Month-to-month,Electronic check,No
CUST645,16,71.93,7881.95,Month-to-month,Bank transfer,No
CUST646,68,39.76,6483.11,Two year,Credit card,No
CUST647,33,100.52,3692.45,One year,Credit card,No
CUST648,5,38.58,7232.06,Month-to-month,Mailed check,No
CUST649,52,28.5,3290.58,Two year,Credit card,No
CUST650,65,63.62,4208.97,Month-to-month,Credit card,No
CUST651,42,85.83,3827.5,One year,Bank transfer,No
CUST652,22,63.77,3592.04,Month-to-month,Bank transfer,Yes
CUST653,54,47.68,6206.02,One year,Bank transfer,No
CUST654,15,75.82,4223.62,Month-to-month,Electronic check,No
CUST655,7,54.7,2547.4,Month-to-month,Electronic check,No
CUST656,3,113.29,2080.1,Month-to-month,Credit card,No
CUST657,3,112.26,321.22,Month-to-month,Electronic check,No
CUST658,55,70.24,4673.9,Month-to-month,Mailed check,No
CUST659,24,52.79,1855.09,Month-to-month,Bank transfer,No
CUST660,66,93.71,1202.11,Month-to-month,Electronic check,No
CUST661,66,23.67,5237.56,One year,Credit card,No
CUST662,26,67.48,5456.05,Month-to-month,Bank transfer,Yes
CUST663,31,53.63,6022.2,One year,Electronic check,Yes
CUST664,49,112.05,4038.54,Month-to-month,Bank transfer,Yes
CUST665,60,21.2,7154.56,Two year,Electronic check,No
CUST666,50,75.28,7492.02,Two year,Credit card,Yes
CUST667,18,94.07,6462.82,Month-to-month,Electronic check,No
CUST668,20,68.5,5092.04,One year,Electronic check,No
CUST669,4,28.54,2443.69,Month-to-month,Electronic check,No
CUST670,41,117.25,7863.9,Two year,Bank transfer,No
CUST671,60,71.8,2207.61,Month-to-month,Electronic check,No
CUST672,21,81.42,1637.2,Month-to-month,Electronic check,No
CUST673,20,43.66,3548.39,Month-to-month,Electronic check,No
CUST674,69,68.35,473.59,Month-to-month,Bank transfer,No
CUST675,0,62.91,7828.39,Month-to-month,Credit card,No
CUST676,4,27.49,4715.7,One year,Credit card,No
CUST677,11,30.62,4464.48,Month-to-month,Credit card,No
CUST678,45,103.75,5253.25,Month-to-month,Electronic check,Yes
CUST679,33,43.98,3986.25,Month-to-month,Bank transfer,No
CUST680,48,39.5,275.87,Month-to-month,Credit card,No
CUST681,44,70.49,4906.24,Month-to-month,Credit card,No
CUST682,26,96.87,5735.07,Two year,Credit card,No
CUST683,25,26.19,3345.66,Month-to-month,Mailed check,No
CUST684,46,77.68,6063.22,Month-to-month,Bank transfer,Yes
CUST685,55,31.92,1831.47,Month-to-month,Mailed check,No
CUST686,62,23.65,1785.79,Month-to-month,Electronic check,No
CUST687,47,25.27,1308.11,One year,Credit card,No
CUST688,60,103.42,2988.52,Month-to-month,Electronic check,No
CUST689,25,31.8,6779.16,Month-to-month,Bank transfer,Yes
CUST690,35,24.52,6626.74,Month-to-month,Electronic check,No
CUST691,0,63.79,3074.94,Month-to-month,Electronic check,Yes
CUST692,7,104.4,4721.17,Month-to-month,Credit card,No
CUST693,51,46.24,5772.11,Month-to-month,Bank transfer,No
CUST694,46,62.17,1944.83,One year,Electronic check,No
CUST695,55,23.99,1361.77,Month-to-month,Mailed check,No
CUST696,13,64.91,7777.33,Month-to-month,Credit card,No
CUST697,27,77.76,4948.11,Month-to-month,Mailed check,No
CUST698,1,77.09,7851.7,Month-to-month,Credit card,No
CUST699,25,53.24,2715.29,Month-to-month,Electronic check,No
CUST700,13,51.55,5630.19,Two year,Credit card,No
CUST701,58,30.66,1796.38,Two year,Electronic check,No
CUST702,55,56.68,2104.38,Month-to-month,Mailed check,No
CUST703,6,29.95,4104.98,Month-to-month,Electronic check,No
CUST704,2,96.66,2570.55,Month-to-month,Credit card,No
CUST705,22,116.63,1357.62,Month-to-month,Credit card,Yes
CUST706,17,117.01,2117.79,One year,Credit card,No
CUST707,37,106.51,305.27,One year,Mailed check,No
CUST708,14,80.08,5641.3,Two year,Bank transfer,No
CUST709,63,90.09,3947.09,Month-to-month,Mailed check,Yes
CUST710,27,48.52,772.06,Month-to-month,Electronic check,No
CUST711,38,83.08,1390.12,Two year,Electronic check,Yes
CUST712,56,65.56,838.23,One year,Mailed check,No
CUST713,16,68.2,4908.49,Two year,Mailed check,Yes
CUST714,43,95.78,771.8,Month-to-month,Electronic check,No
CUST715,24,48.19,6039.17,Month-to-month,Electronic check,Yes
CUST716,16,51.8,183.68,Month-to-month,Electronic check,No
CUST717,12,112.46,2010.02,Month-to-month,Bank transfer,No
CUST718,24,25.62,7127.52,Month-to-month,Bank transfer,Yes
CUST719,67,68.56,5753.88,One year,Mailed check,Yes
CUST720,9,111.28,602.29,Month-to-month,Mailed check,Yes
CUST721,66,81.04,6572.59,Month-to-month,Bank transfer,No
CUST722,17,74.64,3954.42,One year,Credit card,No
CUST723,33,44.97,6777.33,Month-to-month,Bank transfer,No
CUST724,7,54.33,4813.9,Two year,Mailed check,No
CUST725,39,105.2,5461.03,Month-to-month,Bank transfer,Yes
CUST726,41,75.92,7948.14,Month-to-month,Credit card,No
CUST727,40,71.47,1874.04,Two year,Mailed check,No
CUST728,5,29.96,4999.09,Two year,Electronic check,No
CUST729,51,21.6,3693.36,Month-to-month,Mailed check,No
CUST730,25,116.37,334.83,One year,Bank transfer,No
CUST731,63,57.7,135.48,Month-to-month,Bank transfer,No
CUST732,58,80.32,971.44,Month-to-month,Credit card,No
CUST733,55,27.97,5199.75,Month-to-month,Bank transfer,Yes
CUST734,58,88.31,4545.96,Month-to-month,Credit card,No
CUST735,69,113.26,4436.37,Two year,Mailed check,Yes
CUST736,32,77.57,274.22,One year,Bank transfer,No
CUST737,52,32.61,3765.04,Two year,Mailed check,No
CUST738,21,78.17,7398.49,One year,Electronic check,Yes
CUST739,20,96.63,3192.78,Month-to-month,Electronic check,Yes
CUST740,69,60.64,5006.88,One year,Credit card,No
CUST741,69,107.98,6242.95,Two year,Bank transfer,Yes
CUST742,3,84.87,6275.72,One year,Mailed check,No
CUST743,61,109.92,4163.86,One year,Mailed check,Yes
CUST744,61,82.35,6866.46,Two year,Bank transfer,No
CUST745,23,33.13,3143.2,Month-to-month,Mailed check,No
CUST746,54,50.97,7111.77,One year,Bank transfer,Yes
CUST747,8,40.18,1937.01,Two year,Bank transfer,No
CUST748,2,110.88,2256.13,Two year,Electronic check,No
CUST749,30,96.04,443.9,Month-to-month,Bank transfer,No
CUST750,39,87.64,6368.74,Month-to-month,Mailed check,No
CUST751,35,50.1,3348.1,One year,Bank transfer,Yes
CUST752,23,38.4,1848.35,Month-to-month,Electronic check,Yes
CUST753,5,95.65,1869.69,One year,Electronic check,No
CUST754,65,67.42,7213.17,Month-to-month,Credit card,Yes
CUST755,3,42.58,6674.65,Month-to-month,Mailed check,No
CUST756,5,81.66,4437.18,Month-to-month,Bank transfer,No
CUST757,50,24.03,4936.56,Month-to-month,Mailed check,No
CUST758,61,52.62,3805.12,Month-to-month,Mailed check,No
CUST759,56,66.86,3145.5,Month-to-month,Bank transfer,No
CUST760,65,34.8,7325.51,Month-to-month,Electronic check,No
CUST761,7,118.47,1022.39,Month-to-month,Mailed check,Yes
CUST762,25,40.91,3359.21,Month-to-month,Credit card,No
CUST763,50,33.04,2769.6,Month-to-month,Mailed check,No
CUST764,44,40.35,3995.24,Month-to-month,Electronic check,Yes
CUST765,43,96.91,3671.9,One year,Credit card,No
CUST766,4,62.55,4160.74,Month-to-month,Credit card,No
CUST767,69,76.54,1136.55,Month-to-month,Credit card,No
CUST768,25,22.1,4114.87,One year,Credit card,No
CUST769,67,23.44,1954.5,Month-to-month,Bank transfer,No
CUST770,18,64.58,1490.96,Two year,Bank transfer,No
CUST771,19,101.67,537.38,One year,Bank transfer,No
CUST772,11,108.52,6105.97,Month-to-month,Credit card,No
CUST773,46,28.67,3430.99,Month-to-month,Electronic check,No
CUST774,0,73.84,5020.62,Month-to-month,Mailed check,No
CUST775,13,111.32,5826.19,Month-to-month,Credit card,No
CUST776,63,58.8,5440.95,Month-to-month,Electronic check,No
CUST777,37,102.96,3774.6,Month-to-month,Mailed check,Yes
CUST778,36,33.37,3115.43,One year,Credit card,No
CUST779,10,113.54,3020.16,Month-to-month,Mailed check,Yes
CUST780,2,95.14,5127.59,Month-to-month,Bank transfer,No
CUST781,32,114.13,3968.46,One year,Bank transfer,No
CUST782,5,87.66,6796.08,Month-to-month,Bank transfer,No
CUST783,49,56.34,7000.12,Month-to-month,Electronic check,Yes
CUST784,9,113.82,1381.07,Month-to-month,Bank transfer,Yes
CUST785,4,47.56,1107.14,Month-to-month,Electronic check,No
CUST786,22,53.22,5050.6,Two year,Bank transfer,No
CUST787,9,90.08,2423.78,Month-to-month,Bank transfer,No
CUST788,43,96.53,168.19,Month-to-month,Bank transfer,No
CUST789,1,112.94,7111.37,Month-to-month,Electronic check,No
CUST790,12,40.48,1830.67,Month-to-month,Mailed check,No
CUST791,39,99.8,7435.66,Month-to-month,Electronic check,No
CUST792,1,93.85,5745.13,Two year,Credit card,Yes
CUST793,64,26.38,6105.97,Two year,Credit card,No
CUST794,62,58.72,1627.66,Month-to-month,Electronic check,No
CUST795,16,48.28,1888.87,Month-to-month,Electronic check,No
CUST796,8,50.45,4179.72,One year,Mailed check,Yes
CUST797,14,118.29,1393.36,Month-to-month,Electronic check,No
CUST798,23,84.28,2457.34,Month-to-month,Bank transfer,No
CUST799,37,91.77,2585.27,Month-to-month,Mailed check,No
CUST800,34,117.66,1293.85,Month-to-month,Electronic check,No
CUST801,48,57.72,1657.36,Month-to-month,Electronic check,No
CUST802,68,100.18,6312.64,One year,Credit card,No
CUST803,61,63.45,1354.22,One year,Mailed check,No
CUST804,59,106.95,247.09,Month-to-month,Credit card,Yes
CUST805,49,38.07,5042.25,Month-to-month,Electronic check,Yes
CUST806,8,114.77,7808.35,Two year,Mailed check,Yes
CUST807,33,41.88,2663.09,Month-to-month,Bank transfer,No
CUST808,34,52.62,966.87,Two year,Electronic check,No
CUST809,0,95.62,4571.69,Month-to-month,Electronic check,No
CUST810,39,59.38,7252.71,Month-to-month,Credit card,Yes
CUST811,63,80.82,6276.81,Month-to-month,Bank transfer,Yes
CUST812,21,64.46,4987.68,Two year,Electronic check,Yes
CUST813,59,94.24,2534.15,Month-to-month,Credit card,Yes
CUST814,63,42.83,4344.2,Month-to-month,Credit card,Yes
CUST815,71,25.85,748.13,Month-to-month,Electronic check,No
CUST816,10,49.99,5437.98,Two year,Mailed check,No
CUST817,13,67.43,5806.27,Two year,Electronic check,No
CUST818,59,36.8,7720.95,Two year,Bank transfer,No
CUST819,29,55.48,2097.97,Two year,Electronic check,No
CUST820,34,60.0,167.28,Month-to-month,Mailed check,No
CUST821,36,25.74,4373.96,Month-to-month,Credit card,No
CUST822,4,78.33,5660.19,Month-to-month,Bank transfer,No
CUST823,25,108.43,6327.45,Month-to-month,Bank transfer,Yes
CUST824,61,35.17,1566.04,Two year,Bank transfer,No
